Review Date,Ratings,Comment,Comment Cleaned,Label
2025-01-27 08:31:39,1,buang2 waktu 4 tahun main. mana ga dikit top upnya lg. dasar game kikir. stlh update natlan jd mengecewakan. makin ke sini jd game 4no anjir jijik bgt,buang main dikit top upnya dasar game pelit stlh update natlan jd kecewa jd game jijik bangent,Negative
2025-01-27 08:16:27,1,"Bro, fix your game. Keep feeding those incels and you'll lose many players.",bro fix game keep feeding incels lose many players,Negative
2025-01-27 08:08:38,1,"Stop kasih fanservice ga perlu. Please kasih kita banyak karakter cowok, muak liat cewek mulu.",stop kasih fanservice please kasih karakter cowok muak liat cewek mulu,Negative
2025-01-27 07:59:20,1,Parah sih. Akun klo spend uang rate gachanya makin kecil. Bayangin 6 kali gacha semuanya diatas 70 udah gitu hampir kalah rate off dihigh pity semua. Dulu ga ngspend malah sering dapet dibawah 40-50 menang terus lagi seumpama kalah pun di low pity. Trik marketing kah? Karena dia punya duit pasti bakal top up sampe dapet? Tlol. Udah didukung dengan top malah ngelunjak. Gimana orang ga bosen dan pindah game coba. Orang ngeselin developnya Ini salah satu alasan player kabur ke game sebelah.,parah akun spend uang rate gachanya bayangin gacha atas udah kalah rate dihigh pity ngspend dapet bawah menang umpama kalah low pity trik marketing duit top sampe dapet tlol udah dukung top ngelunjak gimana orang bosen pindah game coba orang ngeselin developnya salah alas player kabur game belah,Negative
2025-01-27 07:49:35,1,Nu uh,nu uh,Negative
2025-01-27 07:49:19,1,"Dialog sangat lama dan membosankan ga ada fitur skip,.. sangat mengecewakan",dialog bosan fitur skip kecewa,Negative
2025-01-27 07:41:06,1,"No comments, this game created its own downfall",comments game created downfall,Negative
2025-01-27 07:29:17,1,"Saya player dari 2021 kecewa melihat perkembangan game genshin ini, semakin banyak fan service untuk laki laki sehingga tidak adil bagi player perempuan yang tidak mendapatkan satupun fan service dari karakter laki laki. Kecewa dari segi design karakter natlan yang memiliki kulit yang sangat cerah. Tidak ada karakter b5 laki laki lagi di natlan. Mengecewakan",player kecewa kembang game genshin fan service laki laki adil player perempuan satu fan service karakter laki laki kecewa segi design karakter natlan milik kulit cerah karakter b laki laki natlan kecewa,Negative
2025-01-27 07:25:41,1,sexualize perempuan terus,sexualize perempuan,Negative
2025-01-27 07:17:41,1,Udah jadi gem 4no yg dibikin buat incels. Story dan character Natlan amsyong semua. Char potensial husbando dibikin mokad.,udah gem bikin incels story character natlan amsyong char potensial husbando bikin mokad,Negative
2025-01-27 07:07:14,1,"please make the female and male characters equal, genshin is getting boring!",please make female male characters equal genshin getting boring,Negative
2025-01-27 06:35:10,1,"kikir impact, gaakan gue update kalau masih kikir & ga adil ke dua mc",pelit impact gaakan update pelit adil main character,Negative
2025-01-27 06:28:25,1,This game more like gooner game now. Pls bring back my old genshin.,game like gooner game pls bring back old genshin,Negative
2025-01-27 05:52:49,1,Where's boy character hoyo? And why it's always aether but no lumine???,boy character hoyo always aether lumine,Negative
2025-01-27 05:47:05,1,"Kecewa. Sebenarnya game ini mau dikemanain sih? kok makin lama ga jelas story event-nya, rasio character cewe:cowo jomplang. world buildingnya ga seimbang dan character writingnya sampah. Kalau emang dari awal mc nya Aether gausa buat Lumine jadi pilihan mc dong. Kasian yang mc nya Lumine dapat fanservice dikit, sisanya ke Aether harem. Sepongin aja tuh incel, dasar game kikir.",kecewa game dikemanain story event rasio character cewe cowo jomplang world buildingnya imbang character writingnya sampah emang main character aether gausa lumine pilih main character kasi main character lumine fanservice dikit sisa aether harem sepongin aja tuh incel dasar game pelit,Negative
2025-01-27 05:20:58,1,Game jelek,game jelek,Negative
2025-01-27 05:18:57,1,Terimakasih game kikir,terimakasih game pelit,Negative
2025-01-27 04:36:29,1,"Makin downfall juga ni game? Rasio karakter cowo sama cewe beda jauh, story natlan basic banget, litterally setelah natlan cuma mau kasih makan para pemain incel. No hope buat game ini",downfall ni game rasio karakter cowo cewe beda story natlan basic litterally natlan kasih makan main incel hope game,Negative
2025-01-27 04:28:48,1,game kikir,game pelit,Negative
2025-01-27 04:10:24,1,"Game explore yang paling ngebosenin, ekspresi pas charnya berdialog kurang banget. Ngerjain quest sejam lebih tapi reward ga dpt untung sama sekali. Kayak percuma aja ngerjain berjam-jam dan explore ke sana sini tapi dpt reward dikiiit bngt... Apalagi klo cari chest, geo/hydro/dll cullus, narohnya ga kira kira. Masa ada di langit langit? Gda char atau mekanisme yang bisa ngambil gitu, itu patch sebelum ada char natlan. Kudu pake char natlan kah? Game P2W bngt sih untuk bisa ngelengkapin itu smua",game explore bosan ekspresi pas charnya dialog ngerjain quest jam reward dpt untung aja ngerjain jam jam explore dpt reward dikiiit bngt cari chest geo hydro dll cullus narohnya langit langit char mekanisme ngambil patch char natlan kudu pake char natlan game p w bngt ngelengkapin,Negative
2025-01-27 03:09:01,1,This game have so much potential but it's also have the WORST qol I've ever experienced 😿,game much potential also worst qol ever experienced,Negative
2025-01-27 03:00:08,1,jelek,jelek,Negative
2025-01-27 02:56:11,1,"habis map Natlan malah makin kacau story AQ gak jelas banget, eksekusinya kurang udahlah pelit reward sekarang rilis karakter cowok pun pelit saya harap ada perbaikan ya",habis map natlan kacau story eksekusi udahlah pelit reward rilis karakter cowok pelit harap baik,Negative
2025-01-27 02:21:11,1,GAME INCEL FINAL BOSS!!!!,game incel final boss,Negative
2025-01-27 02:20:47,1,"game tidak jelas. berat, kikir, top up mahal, merugikan player, janji manis",game berat pelit top mahal rugi player janji manis,Negative
2025-01-27 02:17:01,1,makin kesini makin tolol,kesini tolol,Negative
2025-01-27 01:40:34,1,"Jelek banget, gak adil ke semua MC, terlalu banyak fan service dan merujuk ke harem aether. Cerita makin bland, makin lama makin jelek.",jelek adil main character fan service rujuk harem aether cerita bland jelek,Negative
2025-01-27 01:19:02,1,"Makin lama storynya mid, chara cwe mulu yg rilis, udh gitu kek setiap cwe di genshin suka sama mc mulu lagi. Sekalian aja bikin game otome dah klo kyk gini",storynya mid chara cwe mulu rilis cwe genshin suka main character mulu aja bikin game otome dah,Negative
2025-01-27 01:04:02,1,Game incel jelek,game incel jelek,Negative
2025-01-27 00:30:59,1,"game sampah, gajelas",game sampah gajelas,Negative
2025-01-27 00:22:49,1,Setelah 4 tahun gak ada banyak perkembangan cerita. Sangat membosankan.,kembang cerita bosan,Negative
2025-01-26 22:55:23,1,"Anti kritik, kalo mau didengerin lu harus jadi cina",anti kritik kalo didengerin cina,Negative
2025-01-26 22:14:38,1,"I have stopped playing since patch 4.9. this game has become quite boring since the fountaine patch. too many new characters added that are only female and updates of things that are honestly not really necessary accompanied by sizes that are always large. There is no character development from the MC himself, and the character that players expect to be playable is likely not playable at all.",stopped playing since patch game become quite boring since fountaine patch many new characters added female updates things honestly really necessary accompanied sizes always large character development main character character players expect playable likely playable,Negative
2025-01-26 21:06:20,1,"Terima kasih atas penderitaan pengalaman gacha saya di game ini, semoga game ini semakin membaik di masa yang akan datang. MAU SAMPAI KAPAN AKUN GW GACHA DI BANNER SENJATA RATE OFF TERUS, GAME SCAM KEK UDH DI SETTING. KEK SLOT AJA 😡 IMPROVE GAME AJA SULIT, TOMBOL SKIP AJA ENGGA ADA, UDH 4 TAHUN NGAPAIN AJA",terima kasih derita alam gacha game moga game baik akun gacha banner senjata rate game scam setting slot aja improve game aja sulit tombol skip aja engga ngapain aja,Negative
2025-01-26 20:01:36,1,"Nih ya, terlalu banyak yang di komplain. Mon maap bgt, tapi mohon untuk melakukan keadilan antara dua MC. Dibikinin dua art buat masing masing MC, jangan satu doang, kalian kan bikin MC nya berdua masa yang di kasih muka si Aether doang, kalo kaya gitu ngapain bikin MC nya dua kalo yang di jadiin art event cuman satu. Ini gw sebagai player Aether pun merasa ga adil sih buat yang milih Lumine",nih komplain mon maap bangent mohon adil main character dibikinin art main character doang bikin main character dua kasih muka si aether doang kalo kaya ngapain bikin main character kalo jadiin art event cuman player aether adil milih lumine,Negative
2025-01-26 20:01:09,1,Story natalan jelek parah panjang ga jelas ga ada2 tombol skip lu kira kita pengguran yg bisa ngabisin waktu buat story panjang ga jelas gitu,story natal jelek parah tombol skip pengguran ngabisin story,Negative
2025-01-26 19:12:17,1,"Terus aja dev nya ga dengerin player☺️ pilih lumine kok art ingame nya abyss prince. Chara cowo 5 star nya juga dikit banget, sampe 1 doang di tahun kemaren. Malah nambah konten fanservice ga guna lagi",aja developer dengar player pilih lumine art ingame abyss prince chara cowo star dikit sampe doang kemaren nambah konten fanservice guna,Negative
2025-01-26 19:11:55,1,udah kikir bukannya malah bagus nih game malah tambah jelek,udah pelit bagus nih game jelek,Negative
2025-01-26 19:08:13,1,Fitue feedback sebenernya buat apa kalau dev gak pernah dengerin keluhan playernya?,fitue feedback sebenernya developer dengar keluh playernya,Negative
2025-01-26 18:33:57,1,"In patch 5.3 in archon quest even the lantern rite, the character in english voice has no sound",patch archon quest even lantern rite character english voice sound,Negative
2025-01-26 18:16:02,1,"Boring story, bertele-tele, kehilangan vibes fantasy because it feels modern, pembagian antara mc aether dan lumine tidak adil pada beberapa art, sangat pelit tidak seperti game gacha lain, konten-konten end game tidak menghasilkan primogem sehingga sangat membosankan. Overall, this game is getting lower and flop 👎👎👎 hope you read this dear developer",boring story tele tele hilang vibes fantasy feels modern bagi main character aether lumine adil art pelit game gacha konten konten end game hasil primogem bosan overall game getting lower flop hope read dear developer,Negative
2025-01-26 18:02:38,1,Good game,good game,Negative
2025-01-26 17:57:57,1,"Update qol nya selalu minim dan cenderung ngasih fitur yang gak penting-penting amat. Konten endgame kering, eksplorasi region terbaru (Natlan) berasa dihalangi paywall (kalau gak punya chara Natlan, bakal kerasa sulitnya. Kachina yang chara gratisan pun fitur eksplor nya termasuk meh), ratio chara waifu dan husbu seperti langit dan inti bumi (ini game mending ganti nama aja jadi 'gathering wives', apalagi setelah ada adegan Aether mandi bareng cewek-cewek di video Livestream 5.4 itu).",update qol cenderung ngasih fitur konten endgame kering eksplorasi region baru natlan asa halang paywall chara natlan rasa sulit kachina chara gratis fitur eksplor meh ratio chara waifu husbu langit inti bumi game mending ganti nama aja gathering wives adegan aether mandi bareng cewek cewek video livestream,Negative
2025-01-26 17:54:19,1,Sejauh ini update terbaru sangat mengecewakan. Ceritanya semakin membosankan dan rasio karakter laki-laki dan perempuan yang tidak seimbang,update baru kecewa cerita bosan rasio karakter laki laki perempuan imbang,Negative
2025-01-26 17:30:05,1,kecewa leee gak ada yang menarik akhir-akhir ini :/,kecewa leee tarik,Negative
2025-01-26 17:27:14,1,"Too many fans service. No male characters anymore, 2025 downfall era?",many fans service male characters anymore downfall era,Negative
2025-01-26 16:44:01,1,"Sorry Hoyoverse I've been playing your games since 2019 tapi kali ini beneran kecewa, fan service di game kalian jadi berlebihan dan yang bikin aneh tuh alur ceritanya jadi makin gatau mau dibawa kearah mana, masalah di game kalian tuh udah banyak, malah kalian sendiri yang memperburuk nya. Players banyak yang kecewa, please learn your lesson!",sorry hoyoverse playing games since beneran kecewa fan service game bikin aneh tuh alur cerita bawa arah game tuh udah buruk players kecewa please learn lesson,Negative
2025-01-26 16:12:48,1,Developer ampas. Ga dengar player di luar mainland. Bikin jenuh jg. Persebaran chara ga merata. Milking audiens mulu mana mantatin banyak budaya. Ga berbenah dan tuli.,developer jelek dengar player mainland bikin jenuh jg sebar chara rata milking audiens mulu mantatin budaya benah tuli,Negative
2025-01-26 16:05:35,1,"Quest ny bertele-tele, smpe mual maen ny",quest ny tele tele smpe mual maen ny,Negative
2025-01-26 16:00:49,1,"makin kesini makin aneh, dan masih pelit reward.",kesini aneh pelit reward,Negative
2025-01-26 15:12:16,1,Fan servicenya pls,fan servicenya pls,Negative
2025-01-26 15:11:26,1,Update makin kesini makin ampas dan jelek,update kesini jelek jelek,Negative
2025-01-26 14:26:10,1,"Fan service gpp, cuma kalo sampe kek gitu apalagi berendam ama 3 cewek 1 cowok. Angkat tangan sudah",fan service gpp kalo sampe rendam ama cewek cowok angkat tangan,Negative
2025-01-26 13:59:27,1,Gooners game,gooners game,Negative
2025-01-26 13:56:14,1,"Update, game ini tidak mempedulikan keluhan player. Story jelek, karakter jelek, hanya memberikan karakter perempuan berdada besar, fanservice berlebihan kepada player pria. Fanservice ini menjatuhkan kualitas gamenya. Grafis bagus jika tidak didukung kualitas cerita, semua rusak. Selamat jalan Genshin, saya sudah tidak bermain game ini lagi.",update game peduli keluh player story jelek karakter jelek karakter perempuan dada fanservice player pria fanservice jatuh kualitas gamenya grafis bagus dukung kualitas cerita rusak selamat jalan genshin main game,Negative
2025-01-26 13:50:33,1,"singkat, padat, jelek bgt skrg :)",singkat padat jelek bangent,Negative
2025-01-26 13:48:36,1,Sedesperate itu kah naikin sales sampe scene gak penting dimasukin? Kecewa berat,sedesperate naikin sales sampe scene dimasukin kecewa berat,Negative
2025-01-26 13:33:57,1,"booo! game kikir!! alur cerita makin gajelas!! tolong jangan buat genshin jadi semakin parah dengan adanya gooner bait!! kembalikan alur genshin seperti semula!! buat lebih banyak karakter laki-laki!!! kami, terutama sebagai player wanita sangat kecewa dengan perkembangan game ini! 😡👎👎👎",booo game pelit alur cerita gajelas tolong genshin parah gooner bait kembali alur genshin karakter laki laki player wanita kecewa kembang game,Negative
2025-01-26 13:12:31,1,Worst. Jelek banget.,worst jelek,Negative
2025-01-26 13:08:07,1,"Game makin jelek, quest utama makin jelek. Genshin 2025 era downfall.",game jelek quest utama jelek genshin era downfall,Negative
2025-01-26 13:04:17,1,"Jelek bor yang bener ajeh cewek sama cowok mandi bareng, kalo emang mixed gender ya minimal tambahin lakinya atu biji lagi",jelek bor ajeh cewek cowok mandi bareng kalo emang mixed gender minimal tambahin laki atu biji,Negative
